"File","Line","Pattern","Content"
"src\agent\agentic_copilot_bridge.cpp","642","\bemit\b","emit errorOccurred(""Agentic engine not available"");"
"src\agent\agentic_copilot_bridge.cpp","649","\bemit\b","emit errorOccurred(QString(""Model file not found: %1"").arg(newModelPath));"
"src\agent\agentic_copilot_bridge.cpp","653","\bemit\b","emit errorOccurred(""Model file is too small to be a valid GGUF model"");"
"src\agent\agentic_copilot_bridge.cpp","670","\bemit\b","emit errorOccurred(QString(""Failed to load model: %1"").arg(newModelPath));"
"src\agent\agentic_copilot_bridge.cpp","681","\bemit\b","emit modelUpdated();"
"src\agent\agentic_copilot_bridge.cpp","684","\bemit\b","emit errorOccurred(QString(""Model update failed: %1"").arg(e.what()));"
"src\agent\agentic_copilot_bridge.cpp","744","\bemit\b","// Emit the existing signal for UI components to consume"
"src\agent\agentic_copilot_bridge.cpp","745","\bemit\b","emit responseReady(response);"
"src\agent\agentic_copilot_bridge.cpp","751","\bemit\b","emit errorOccurred(QString(""Failed to show response: %1"").arg(e.what()));"
"src\agent\agentic_copilot_bridge.cpp","761","\bemit\b","emit messageDisplayed(message);"
"src\agent\agentic_copilot_bridge.cpp","766","\bemit\b","emit errorOccurred(QString(""Failed to display message: %1"").arg(e.what()));"
"src\agent\agentic_copilot_bridge.cpp","776","\bemit\b","emit chatMessageProcessed(message, response);"
"src\agent\agentic_copilot_bridge.cpp","788","\bemit\b","emit modelLoaded(modelPath);"
"src\agent\agentic_copilot_bridge.cpp","805","\bemit\b","emit editorAnalysisReady(analysis);"
"src\agent\agentic_copilot_bridge.cpp","831","\bemit\b","emit trainingProgress(epoch, totalEpochs, loss, perplexity);"
"src\agent\agentic_copilot_bridge.cpp","848","\bemit\b","emit errorOccurred(""Model path cannot be empty"");"
"src\agent\agentic_copilot_bridge.cpp","854","\bemit\b","emit errorOccurred(""Invalid perplexity value"");"
"src\agent\agentic_copilot_bridge.cpp","865","\bemit\b","emit trainingCompleted(modelPath, finalPerplexity);"
"src\agent\agentic_copilot_bridge.cpp","869","\bemit\b","emit errorOccurred(QString(""Training completion handler failed: %1"").arg(e.what()));"
"src\agent\agentic_failure_detector.cpp","157","\bemit\b","emit multipleFailuresDetected(failures);"
"src\agent\agentic_puppeteer.cpp","51","\bemit\b","emit failureDetected(failure, diagnoseFailure(originalResponse));"
"src\agent\agentic_puppeteer.cpp","80","\bemit\b","emit correctionApplied(corrected);"
"src\agent\agentic_puppeteer.cpp","84","\bemit\b","emit correctionFailed(failure, ""Could not generate correction"");"
"src\agent\auto_bootstrap.cpp","89","\bemit\b","emit wishReceived(wish);"
"src\agent\auto_bootstrap.cpp","101","\bemit\b","emit executionCompleted(false);"
"src\agent\auto_bootstrap.cpp","151","\bemit\b","emit executionStarted();"
"src\agent\auto_bootstrap.cpp","161","\bemit\b","emit planGenerated(summary);"
"src\agent\auto_bootstrap.cpp","245","\bemit\b","emit executionCompleted(false);"
"src\agent\auto_bootstrap.cpp","251","\bemit\b","emit executionCompleted(true);"
"src\agent\code_signer.cpp","76","\bemit\b","emit signatureCompleted(exePath, success);"
"src\agent\code_signer.cpp","128","\bemit\b","emit signatureCompleted(bundlePath, success);"
"src\agent\code_signer.cpp","232","\bemit\b","emit notarizationCompleted(bundlePath, success);"
"src\agent\gguf_proxy_server.cpp","70","\bemit\b","emit serverStarted(m_listenPort);               // <<--- NEW: emit signal"
"src\agent\gguf_proxy_server.cpp","97","\bemit\b","emit serverStopped();                               // <<--- NEW: emit signal"
"src\agent\hot_reload.cpp","21","\bemit\b","emit reloadFailed(""Build timeout for quant_ladder_avx2"");"
"src\agent\hot_reload.cpp","28","\bemit\b","emit reloadFailed(QString(""Build failed: %1"").arg(error));"
"src\agent\hot_reload.cpp","36","\bemit\b","emit quantReloaded(quantType);"
"src\agent\hot_reload.cpp","53","\bemit\b","emit reloadFailed(QString(""Build timeout for %1"").arg(moduleName));"
"src\agent\hot_reload.cpp","60","\bemit\b","emit reloadFailed(QString(""Build failed: %1"").arg(error));"
"src\agent\hot_reload.cpp","65","\bemit\b","emit moduleReloaded(moduleName);"
"src\agent\ide_agent_bridge_hot_patching_integration.hpp","108","\bemit\b","emit proxyPortChanged();"
"src\agent\ide_agent_bridge_hot_patching_integration.hpp","120","\bemit\b","emit ggufEndpointChanged();"
"src\agent\ide_agent_bridge.cpp","32","\bemit\b","emit agentError(""Plan generation failed: "" + error, recoverable);"
"src\agent\ide_agent_bridge.cpp","47","\bemit\b","emit agentProgressUpdated(current, total,"
"src\agent\ide_agent_bridge.cpp","98","\bemit\b","emit agentError(""Execution already in progress"", false);"
"src\agent\ide_agent_bridge.cpp","103","\bemit\b","emit agentError(""Wish cannot be empty"", false);"
"src\agent\ide_agent_bridge.cpp","126","\bemit\b","emit agentError(""Execution already in progress"", false);"
"src\agent\ide_agent_bridge.cpp","163","\bemit\b","emit executionCancelled();"
"src\agent\ide_agent_bridge.cpp","178","\bemit\b","emit executionCancelled();"
"src\agent\ide_agent_bridge.cpp","217","\bemit\b","emit agentError(""Failed to generate plan: "" + response.error, true);"
"src\agent\ide_agent_bridge.cpp","222","\bemit\b","emit agentGeneratedPlan(m_currentPlan);"
"src\agent\ide_agent_bridge.cpp","227","\bemit\b","emit planApprovalNeeded(m_currentPlan);"
"src\agent\ide_agent_bridge.cpp","240","\bemit\b","emit agentExecutionProgress(index, description, success);"
"src\agent\ide_agent_bridge.cpp","254","\bemit\b","emit agentError(""Unrecoverable error in action "" + QString::number(index) + "": "" + error, false);"
"src\agent\ide_agent_bridge.cpp","270","\bemit\b","emit agentCompleted(result, elapsedMs);"
"src\agent\ide_agent_bridge.cpp","273","\bemit\b","emit agentError(""Plan execution failed"", true);"
"src\agent\ide_agent_bridge.cpp","283","\bemit\b","emit userInputRequested(query, options);"
"src\agent\ide_agent_bridge.cpp","323","\bemit\b","emit agentError(""No plan to execute"", false);"
"src\agent\ide_agent_bridge.hpp","114","\bemit\b","* @param requireApproval If true, emit planApprovalNeeded before execution"
"src\agent\meta_learn.cpp","149","\bemit\b","emit recordAdded(rec);"
"src\agent\meta_learn.cpp","174","\bemit\b","emit suggestionReady(bestQuant);"
"src\agent\meta_learn.cpp","193","\bemit\b","emit kernelSuggestionReady(bestKernel);"
"src\agent\model_invoker.cpp","106","\bemit\b","emit planGenerationStarted(params.wish);"
"src\agent\model_invoker.cpp","136","\bemit\b","emit invocationError(response.error, true);"
"src\agent\model_invoker.cpp","169","\bemit\b","emit invocationError(response.error, true);"
"src\agent\model_invoker.cpp","186","\bemit\b","emit invocationError(response.error, false);"
"src\agent\model_invoker.cpp","200","\bemit\b","emit planGenerated(response);"
"src\agent\release_agent.cpp","28","\bemit\b","emit error(""Failed to open CMakeLists.txt"");"
"src\agent\release_agent.cpp","40","\bemit\b","emit error(""Failed to find version in CMakeLists.txt"");"
"src\agent\release_agent.cpp","65","\bemit\b","emit error(""Failed to write CMakeLists.txt"");"
"src\agent\release_agent.cpp","74","\bemit\b","emit versionBumped(m_version);"
"src\agent\release_agent.cpp","95","\bemit\b","emit error(""Git tag timeout"");"
"src\agent\release_agent.cpp","111","\bemit\b","emit error(""Build timeout"");"
"src\agent\release_agent.cpp","116","\bemit\b","emit error(QString(""Build failed: %1"").arg(QString::fromUtf8(buildProc.readAllStandardError())));"
"src\agent\release_agent.cpp","135","\bemit\b","emit error(QString(""Binary not found: %1"").arg(binPath));"
"src\agent\release_agent.cpp","140","\bemit\b","emit error(""Binary signing failed"");"
"src\agent\release_agent.cpp","146","\bemit\b","emit error(""Cannot hash binary"");"
"src\agent\release_agent.cpp","196","\bemit\b","emit tweetSent(text);"
"src\agent\release_agent.cpp","199","\bemit\b","emit error(QString(""Tweet failed: %1"").arg(reply->errorString()));"
"src\agent\release_agent.cpp","229","\bemit\b","emit error(m_lastError);"
"src\agent\release_agent.cpp","234","\bemit\b","emit error(m_lastError);"
"src\agent\release_agent.cpp","248","\bemit\b","emit error(m_lastError);"
"src\agent\release_agent.cpp","258","\bemit\b","emit error(m_lastError);"
"src\agent\release_agent.cpp","289","\bemit\b","emit error(m_lastError);"
"src\agent\release_agent.cpp","301","\bemit\b","emit error(m_lastError);"
"src\agent\release_agent.cpp","325","\bemit\b","emit error(m_lastError);"
"src\agent\release_agent.cpp","345","\bemit\b","emit error(m_lastError);"
"src\agent\release_agent.cpp","360","\bemit\b","emit error(m_lastError);"
"src\agent\release_agent.cpp","377","\bemit\b","emit error(m_lastError);"
"src\agent\release_agent.cpp","379","\bemit\b","emit tweetSent(text);"
"src\agent\self_patch.cpp","19","\bemit\b","emit kernelAdded(name);"
"src\agent\self_patch.cpp","62","\bemit\b","emit kernelAdded(name);"
"src\agent\self_patch.cpp","73","\bemit\b","emit cppAdded(name);"
"src\agent\self_patch.cpp","416","\bemit\b","emit cppAdded(name);"
"src\agent\self_patch.cpp","421","\bemit\b","emit reloadStarted();"
"src\agent\self_patch.cpp","430","\bemit\b","emit reloadCompleted(false);"
"src\agent\self_patch.cpp","436","\bemit\b","emit reloadCompleted(false);"
"src\agent\self_patch.cpp","450","\bemit\b","emit reloadCompleted(false);"
"src\agent\self_patch.cpp","459","\bemit\b","emit reloadCompleted(true);"
"src\agent\self_test.cpp","23","\bemit\b","emit log(""=== Self-Test Start ==="");"
"src\agent\self_test.cpp","30","\bemit\b","emit log(""=== Self-Test PASSED ==="");"
"src\agent\self_test.cpp","35","\bemit\b","emit log(""Running unit tests..."");"
"src\agent\self_test.cpp","39","\bemit\b","emit log(""SKIP: build/bin directory missing"");"
"src\agent\self_test.cpp","51","\bemit\b","emit log(""Unit tests PASSED"");"
"src\agent\self_test.cpp","56","\bemit\b","emit log(""Running integration tests..."");"
"src\agent\self_test.cpp","74","\bemit\b","emit log(""SKIP: "" + test.name + "" (not built)"");"
"src\agent\self_test.cpp","83","\bemit\b","emit log(""Integration tests PASSED"");"
"src\agent\self_test.cpp","88","\bemit\b","emit log(""Running static analysis..."");"
"src\agent\self_test.cpp","91","\bemit\b","emit log(""SKIP: cl.exe not found in PATH - skipping static analysis"");"
"src\agent\self_test.cpp","109","\bemit\b","emit log(""Static analysis PASSED"");"
"src\agent\self_test.cpp","114","\bemit\b","emit log(""Running benchmark regression tests..."");"
"src\agent\self_test.cpp","118","\bemit\b","emit log(""No baseline found - skipping regression"");"
"src\agent\self_test.cpp","126","\bemit\b","emit log(""perf_db.json format invalid - skipping regression"");"
"src\agent\self_test.cpp","141","\bemit\b","emit log(""SKIP: benchmark missing executable for "" + name);"
"src\agent\self_test.cpp","152","\bemit\b","emit log(""WARN: benchmark output missing TPS for "" + name);"
"src\agent\self_test.cpp","161","\bemit\b","emit log(""Benchmark regression PASSED"");"
"src\agent\self_test.cpp","188","\bemit\b","emit log(out + err);"
"src\agent\sentry_integration.cpp","104","\bemit\b","emit errorReported(event[""event_id""].toString());"
"src\agent\sentry_integration.cpp","184","\bemit\b","emit transactionCompleted(transactionId, durationMs);"
"src\agent\telemetry_collector.cpp","69","\bemit\b","emit telemetryEnabled();"
"src\agent\telemetry_collector.cpp","81","\bemit\b","emit telemetryDisabled();"
"src\agent\telemetry_collector.cpp","241","\bemit\b","emit dataFlushed(eventCount);"
"src\agentic\agentic_command_executor.cpp","40","\bemit\b","emit executionStarted(command);"
"src\agentic\agentic_command_executor.cpp","48","\bemit\b","emit executionFinished(false, -1);"
"src\agentic\agentic_command_executor.cpp","69","\bemit\b","emit outputReceived(output);"
"src\agentic\agentic_command_executor.cpp","76","\bemit\b","emit outputReceived(errorOutput);"
"src\agentic\agentic_command_executor.cpp","83","\bemit\b","emit executionFinished(success, exitCode);"
"src\auth\enterprise_auth_manager.cpp","54","\bemit\b","emit authenticationFailed(""Invalid token"");"
"src\auth\enterprise_auth_manager.cpp","61","\bemit\b","emit authenticationFailed(""Failed to extract UPN from token"");"
"src\auth\enterprise_auth_manager.cpp","67","\bemit\b","emit authenticationSucceeded(m_userUPN);"
"src\cli\rawrxd_cli_compiler.cpp","1356","\bemit\b","std::cout << ""    "" << m_program << "" --emit-asm main.eon         # Output assembly\n"";"
"src\cli\rawrxd_cli_compiler.cpp","1691","\bemit\b","parser.addOption("""", ""--emit-ir"", ""Output intermediate representation"", false);"
"src\cli\rawrxd_cli_compiler.cpp","1692","\bemit\b","parser.addOption("""", ""--emit-asm"", ""Output assembly code"", false);"
"src\cli\rawrxd_cli_compiler.cpp","1734","\bemit\b","options.emitIR = parser.hasFlag(""--emit-ir"");"
"src\cli\rawrxd_cli_compiler.cpp","1735","\bemit\b","options.emitASM = parser.hasFlag(""--emit-asm"");"
"src\cli\rawrxd_cli_compiler.cpp","1887","\bemit\b","// Emit IR/ASM if requested"
"src\collab\crdt_buffer.cpp","13","\bemit\b","// Emit textChanged signal if the text was actually changed"
"src\collab\crdt_buffer.cpp","14","\bemit\b","// emit textChanged(m_text);"
"src\collab\crdt_buffer.cpp","29","\bemit\b","emit textChanged(m_text);"
"src\collab\crdt_buffer.cpp","30","\bemit\b","// In a real implementation, this would generate an operation and emit operationGenerated"
"src\collab\crdt_buffer.cpp","31","\bemit\b","// emit operationGenerated(operation);"
"src\collab\crdt_buffer.cpp","41","\bemit\b","emit textChanged(m_text);"
"src\collab\crdt_buffer.cpp","42","\bemit\b","// In a real implementation, this would generate an operation and emit operationGenerated"
"src\collab\crdt_buffer.cpp","43","\bemit\b","// emit operationGenerated(operation);"
"src\collab\websocket_hub.cpp","69","\bemit\b","emit messageReceived(doc.object(), client);"
"src\compiler\rawrxd_compiler_qt.cpp","92","\bemit\b","emit errorOccurred(tr(""Compilation already in progress""));"
"src\compiler\rawrxd_compiler_qt.cpp","102","\bemit\b","emit errorOccurred(tr(""Failed to read input file: %1"").arg(options.inputFile));"
"src\compiler\rawrxd_compiler_qt.cpp","106","\bemit\b","emit compilationStarted(options);"
"src\compiler\rawrxd_compiler_qt.cpp","121","\bemit\b","emit compilationCancelled();"
"src\compiler\rawrxd_compiler_qt.cpp","1891","\bemit\b","emit compilationProgress(stage, percent, message);"
"src\compiler\rawrxd_compiler_qt.cpp","1893","\bemit\b","emit statusMessage(message);"
"src\compiler\rawrxd_compiler_qt.cpp","1908","\bemit\b","emit compilationDiagnostic(diag);"
"src\compiler\rawrxd_compiler_qt.cpp","1931","\bemit\b","emit compilationProgress(CompilationStage::Idle, percent, message);"
"src\compiler\rawrxd_compiler_qt.cpp","1937","\bemit\b","emit compilationFinished(result);"
"src\compiler\rawrxd_compiler_qt.cpp","1943","\bemit\b","emit errorOccurred(error);"
"src\compiler\rawrxd_compiler_qt.cpp","1963","\bemit\b","emit finished(result);"
"src\compiler\rawrxd_compiler_qt.cpp","2009","\bemit\b","emit projectOpened(name);"
"src\compiler\rawrxd_compiler_qt.cpp","2017","\bemit\b","emit projectOpened(m_projectName);"
"src\compiler\rawrxd_compiler_qt.cpp","2045","\bemit\b","emit projectClosed();"
"src\compiler\rawrxd_compiler_qt.cpp","2060","\bemit\b","emit fileAdded(filePath);"
"src\compiler\rawrxd_compiler_qt.cpp","2061","\bemit\b","emit projectModified();"
"src\compiler\rawrxd_compiler_qt.cpp","2075","\bemit\b","emit buildStarted();"
"src\compiler\rawrxd_compiler_qt.cpp","2086","\bemit\b","emit buildProgress(file.path, ++current, total);"
"src\compiler\rawrxd_compiler_qt.cpp","2101","\bemit\b","emit buildFinished(errors == 0, errors, warnings);"
"src\compiler\rawrxd_compiler_qt.cpp","2127","\bemit\b","emit buildDiagnostic(diag);"
"src\compiler\rawrxd_compiler_qt.cpp","2130","\bemit\b","emit buildOutput(result.success ?"
